"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-06","0.00",",,S","87","H,,S","100",",,S","82",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-07",,,"92","H,,S","102",",,S","81",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-08","0.00",",,S","94","H,,S","104",",,S","83",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-09","0.00","B,,S","90","H,,S","99",",,S","79",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-10",,,"90","H,,S","96",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-11",,,"83","H,,S","89",",,S","75",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-12","0.00",",,S","87","H,,S","97",",,S","75",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-13","0.00","B,,S","85","H,,S","89",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-14","0.08",",,S","82","H,,S","93",",,S","74",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-15","0.00",",,S","89","H,,S","102",",,S","75",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-16","0.00",",,S","90","H,,S","101",",,S","78",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-17","0.00",",,S","91","H,,S","102",",,S","81",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-18","0.00",",,S","94","H,,S","105",",,S","81",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-19","0.00","B,,S","96","H,,S","105",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-20","0.00",",,S","93","H,,S","103",",,S","84",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-21","0.00",",,S","78","H,,S","88",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-22","1.50",",,S","83","H,,S","90",",,S","70",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-23","0.00",",,S","88","H,,S","94",",,S","79",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-24","0.00",",,S","84","H,,S","87",",,S","81",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-25","0.24",",,S","82","H,,S","93",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-26","0.00",",,S","87","H,,S","95",",,S","77",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-27","0.00",",,S","86","H,,S","93",",,S","79",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-28","0.75",",,S","83","H,,S","86",",,S","77",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-29","0.00",",,S","78","H,,S","81",",,S","77",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-30","0.12",",,S","81","H,,S","86",",,S","74",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-07-31","0.00",",,S","83","H,,S","92",",,S","74",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-01",,,"83","H,,S","90",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-02","0.00",",,S","87","H,,S","100",",,S","74",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-03","0.00",",,S","89","H,,S","100",",,S","73",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-04","0.00",",,S","91","H,,S","101",",,S","77",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-05","0.00",",,S","89","H,,S","97",",,S","81",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-06","0.00",",,S","91","H,,S","100",",,S","77",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-07","0.00",",,S","91","H,,S","100",",,S","83",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-08","0.00",",,S","91","H,,S","99",",,S","82",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-09",,,"90","H,,S","96",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-10","0.00",",,S","92","H,,S","102",",,S","78",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-11",,,"87","H,,S","101",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-12","0.08","B,,S","89","H,,S","99",",,S","76",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-13","0.00",",,S","94","H,,S","103",",,S","77",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-14","0.00",",,S","94","H,,S","102",",,S","82",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-15",,,"86","H,,S","92",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-16","0.00",",,S","83","H,,S","95",",,S","79",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-17","0.35",",,S","80","H,,S","84",",,S","73",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-18","0.98",",,S","84","H,,S","91",",,S","73",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-19","0.00",",,S","88","H,,S","99",",,S","75",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-20","0.00",",,S","84","H,,S","96",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-21","0.09",",,S","84","H,,S",,,"73",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-22","0.00",",,S","86","H,,S","95",",,S","75",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-23","0.00",",,S","89","H,,S","98",",,S","76",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-27",,,"86","H,,S","90",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-28","0.00",",,S","86","H,,S","98",",,S","72",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-29","0.00",",,S","88","H,,S","99",",,S","75",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-30","0.00",",,S","89","H,,S","100",",,S","75",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-08-31",,,"92","H,,S","101",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-01","0.00",",,S","90","H,,S","99",",,S","78",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-02","0.00",",,S","91","H,,S","100",",,S","78",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-03","0.00",",,S","90","H,,S","100",",,S","79",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-04",,,"89","H,,S","99",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-05",,,"82","H,,S","87",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-06","0.00","B,,S","87","H,,S","96",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-07","0.00",",,S","87","H,,S","99",",,S","77",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-08","0.00",",,S","90","H,,S","100",",,S","77",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-09","0.00",",,S","89","H,,S","98",",,S","78",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-10",,,"90","H,,S","98",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-11","0.00",",,S","80","H,,S","89",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-12","0.00","B,,S","85","H,,S","95",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-13","0.00",",,S","80","H,,S","98",",,S","71",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-14","0.04",",,S","85","H,,S","98",",,S","72",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-15","0.00",",,S","85","H,,S","98",",,S","73",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-16",,,"88","H,,S","99",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-17","0.00","B,,S","83","H,,S","92",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-18","0.00",",,S","87","H,,S","99",",,S","71",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-19","0.00","B,,S","87","H,,S","99",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-20","0.00",",,S","86","H,,S","98",",,S","73",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-22","0.00",",,S","87","H,,S","99",",,S","73",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-24","0.00",",,S","84","H,,S","99",",,S","74",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-25","0.00",",,S","86","H,,S","96",",,S","70",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-26",,,"86","H,,S","95",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-27","0.00",",,S","84","H,,S","94",",,S","72",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-28",,,"82","H,,S","96",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-29","0.00",",,S","85","H,,S","96",",,S","70",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-09-30","0.00",",,S","84","H,,S","96",",,S","72",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-01","0.00",",,S","85","H,,S","95",",,S","72",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-02","0.00",",,S","77","H,,S","92",",,S","68",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-03","0.00","B,,S","82","H,,S","95",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-04","0.00",",,S","81","H,,S","97",",,S","64",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-05","0.00",",,S","78","H,,S",,,"66",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-06","0.00",",,S","72","H,,S","83",",,S","66",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-07","0.00","B,,S","78","H,,S","92",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-08",,,"78","H,,S","94",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-09","0.00",",,S","76","H,,S","90",",,S","61",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-10",,,"80","H,,S","90",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-11",,,"78","H,,S","86",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-12","0.00",",,S","74","H,,S","85",",,S","63",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-13","0.00",",,S","76","H,,S","88",",,S","61",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-14","0.00",",,S","77","H,,S","90",",,S","64",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-15","0.00",",,S","76","H,,S","91",",,S","63",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-16","0.00",",,S","76","H,,S","91",",,S","61",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-17",,,"78","H,,S","90",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-18",,,"76","H,,S","89",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-19","0.00",",,S","70","H,,S",,,"58",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-20","0.35",",,S","69","H,,S","81",",,S","54",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-21","0.00",",,S","69","H,,S",,,"54",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-22",,,"71","H,,S","85",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-23",,,"70","H,,S",,,,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-24",,,"70","H,,S",,,,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-25","0.00",",,S","71","H,,S","89",",,S","55",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-26","0.00",",,S","71","H,,S","87",",,S","55",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-27","0.00",",,S","70","H,,S","89",",,S","55",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-28","0.00","B,,S","71","H,,S","87",",,S","55",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-29","0.00","B,,S","73","H,,S","87",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-30","0.00",",,S","71","H,,S","85",",,S","57",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-10-31",,,"71","H,,S","81",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-01","0.00",",,S","71","H,,S",,,"62",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-02","0.00","B,,S","73","H,,S","86",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-03",,,"72","H,,S",,,,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-04",,,"72","H,,S",,,,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-05",,,"65","H,,S",,,,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-06","0.20","B,,S","65","H,,S","69",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-07",,,"65","H,,S",,,,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-08","0.00",",,S","64","H,,S",,,"54",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-09","0.00","B,,S","64","H,,S","71",",,S",,
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-10","0.00",",,S","62","H,,S",,,"52",",,S"
"PKM00041530","PESHAWAR INTERNATIONAL, PK","33.994","71.515","353.0","2022-11-11","0.00",",,S","63","H,,S","77",",,S","50",",,S"
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-01","0.00",",,S","52","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-02","0.00","B,,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-03","0.00",",,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-04","0.71",",,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-05","5.12",",,S","54","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-06","1.06",",,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-07","0.00",",,S","54","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-08",,,"53","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-09","0.03",",,S","57","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-10","0.00",",,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-11","0.01",",,S","54","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-12","0.00",",,S","56","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-13","0.00","B,,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-14","0.00",",,S","52","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-15","0.00",",,S","51","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-16","0.00",",,S","50","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-17","0.00",",,S","50","H,,S","54",",,S",,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-18","0.00",",,S","51","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-19","0.00",",,S","52","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-20","0.08",",,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-21","0.00",",,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-22","0.16",",,S","53","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-23","1.17",",,S","52","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-24","0.20",",,S","53","H,,S",,,"49",",,S"
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-25","0.00",",,S","54","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-26","0.00",",,S","54","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-27","0.00",",,S","53","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-28","0.00","B,,S","54","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-29","0.00","B,,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-30","0.00",",,S","56","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-01-31",,,"56","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-01","0.00",",,S","57","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-02","0.00",",,S","54","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-03","0.06",",,S","52","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-04","0.00",",,S","50","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-05","0.00",",,S","54","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-06","0.00","B,,S","57","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-07","0.00",",,S","59","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-08","0.00",",,S","60","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-09","0.00",",,S","59","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-10","0.00",",,S","57","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-11","0.00",",,S","58","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-12","0.00",",,S","58","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-13","0.00","B,,S","58","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-14","0.00",",,S","60","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-15","0.00",",,S","60","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-16","0.00",",,S","61","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-17","0.00",",,S","61","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-18","0.00",",,S","61","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-19",,,"60","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-20",,,"60","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-21","0.00",",,S","62","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-22","0.00",",,S","63","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-23","0.83",",,S","58","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-24","0.00",",,S","61","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-25","0.39","B,,S","55","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-26","0.20","B,,S","58","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-27","0.00",",,S","60","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-02-28","0.00",",,S","62","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-01","0.00",",,S","64","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-02","0.00",",,S","64","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-03","0.02",",,S","59","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-04","0.94",",,S","63","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-05","0.00",",,S","66","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-06","0.00","B,,S","66","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-07","2.44",",,S","63","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-08","0.13",",,S","68","H,,S","83",",,S",,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-09","0.00",",,S","68","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-10","0.00",",,S","70","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-11","0.00",",,S","71","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-12","0.00",",,S","72","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-13","0.00",",,S","75","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-14","0.00",",,S","76","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-15","0.00",",,S","77","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-16","0.00",",,S","80","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-17","0.00",",,S","83","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-18",,,"81","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-19","0.00",",,S","79","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-20",,,"80","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-21","0.00",",,S","79","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-22","0.00",",,S","78","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-23","0.00",",,S","79","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-24","0.00",",,S","78","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-25","0.00",",,S","76","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-26","0.00",",,S","78","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-27","0.00",",,S","79","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-28",,,"80","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-29","0.00",",,S","80","H,,S",,,"64",",,S"
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-30",,,"80","H,,S",,,,
"PKM00041598","JHELUM, PK","32.933","73.717","234.0","2022-03-31","0.00",",,S","79","H,,S",,,,
